index	graphid	dburl	wiki_url	img_url	name	youtubeId
109	6149	http://dbpedia.org/resource/Frankie_Starlight	https://en.wikipedia.org/wiki/Frankie_Starlight	https://upload.wikimedia.org/wikipedia/en/2/20/Frankie_Starlight.jpg	Frankie Starlight (1995)	2vrYABGERJw
110	6150	http://dbpedia.org/resource/Jade_(film)	https://en.wikipedia.org/wiki/Jade_(film)	https://upload.wikimedia.org/wikipedia/en/5/5e/Jade_1995_movie_poster.jpg	Jade (1995)	9yQ1L97C9FU
111	6151	http://dbpedia.org/resource/Down_Periscope	https://en.wikipedia.org/wiki/Down_Periscope	https://upload.wikimedia.org/wikipedia/en/3/30/Down_periscope.jpg	Down Periscope (1996)	lTyxmVou27w
112	6152	http://dbpedia.org/resource/Man_of_the_Year_(1995_film)	https://en.wikipedia.org/wiki/Man_of_the_Year_(1995_film)	https://upload.wikimedia.org/wikipedia/en/e/e6/MOTYfoto.jpg	Man of the Year (1995)	
113	6153	http://dbpedia.org/resource/The_Neon_Bible_(film)	https://en.wikipedia.org/wiki/The_Neon_Bible_(film)	https://upload.wikimedia.org/wikipedia/en/e/ee/DVD_cover_of_The_Neon_Bible.jpg	Neon Bible, The (1995)	
114	6154	http://dbpedia.org/resource/Target_Earth_(film)	https://en.wikipedia.org/wiki/Target_Earth_(film)	https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Target_Earth_poster_1954.jpg/1200px-Target_Earth_poster_1954.jpg	Target (1995)	KbjTJRZkt5Q
115	6155	http://dbpedia.org/resource/The_Birdcage	https://en.wikipedia.org/wiki/The_Birdcage	https://upload.wikimedia.org/wikipedia/en/7/76/Birdcage_imp.jpg	Birdcage, The (1996)	83kTQ6chG4o
116	6156	http://dbpedia.org/resource/The_Brothers_McMullen	https://en.wikipedia.org/wiki/The_Brothers_McMullen	https://upload.wikimedia.org/wikipedia/en/d/d2/Brothers_mcmullen_poster.jpg	Brothers McMullen, The (1995)	QEFxzbRLOmg
117	6157	http://dbpedia.org/resource/Bad_Boys_(1995_film)	https://en.wikipedia.org/wiki/Bad_Boys_(1995_film)	https://upload.wikimedia.org/wikipedia/en/a/a8/Bad_Boys.jpg	Bad Boys (1995)	ZYxO2ODedhA
118	6158	http://dbpedia.org/resource/The_Amazing_Panda_Adventure	https://en.wikipedia.org/wiki/The_Amazing_Panda_Adventure	https://upload.wikimedia.org/wikipedia/en/d/d4/The_Amazing_Panda_Adventure.jpg	Amazing Panda Adventure, The (1995)	Uwnm9QAwhzE
119	6159	http://dbpedia.org/resource/The_Basketball_Diaries_(film)	https://en.wikipedia.org/wiki/The_Basketball_Diaries_(film)	https://upload.wikimedia.org/wikipedia/en/2/26/The_Basketball_Diaries_Poster.jpg	Basketball Diaries, The (1995)	W5eVnwe6Pxs
120	6160	http://dbpedia.org/resource/An_Awfully_Big_Adventure	https://en.wikipedia.org/wiki/An_Awfully_Big_Adventure	https://upload.wikimedia.org/wikipedia/en/3/3a/An_Awfully_Big_Adventure_%28poster%29.jpg	Awfully Big Adventure, An (1995)	HPBkA3GuvcY
121	6161	http://dbpedia.org/resource/Amateur_(film)	https://en.wikipedia.org/wiki/Amateur_(1994_film)	https://upload.wikimedia.org/wikipedia/en/a/aa/Amateur_ver1.jpg	Amateur (1994)	GLhu37ozFx8
122	6162	http://dbpedia.org/resource/Apollo_13_(film)	https://en.wikipedia.org/wiki/Apollo_13_(film)	https://upload.wikimedia.org/wikipedia/en/9/9e/Apollo_thirteen_movie.jpg	Apollo 13 (1995)	e3ZtOS4MCkk
123	6163	http://dbpedia.org/resource/Rob_Roy	https://en.wikipedia.org/wiki/Rob_Roy_(1995_film)	https://upload.wikimedia.org/wikipedia/en/7/73/Rob_roy_poster.jpg	Rob Roy (1995)	w0-2kzujLA8
124	6164	http://dbpedia.org/resource/Addiction_(film)	https://en.wikipedia.org/wiki/Addiction_(film)	https://upload.wikimedia.org/wikipedia/en/8/82/Addiction2004Poster.jpg	Addiction, The (1995)	0wgIIsXz-Vk
125	6165	http://dbpedia.org/resource/Batman_Forever	https://en.wikipedia.org/wiki/Batman_Forever	https://upload.wikimedia.org/wikipedia/en/9/9d/Batman_Forever_poster.png	Batman Forever (1995)	b_KllgySsPo
126	6166	http://dbpedia.org/resource/Belle_de_Jour_(film)	https://en.wikipedia.org/wiki/Belle_de_Jour_(film)	https://upload.wikimedia.org/wikipedia/en/e/e6/Belle_de_jour_poster.jpg	Belle de jour (1967)	1nN7TYFuLy4
127	6167	http://dbpedia.org/resource/Beyond_Rangoon	https://en.wikipedia.org/wiki/Beyond_Rangoon	https://upload.wikimedia.org/wikipedia/en/5/51/Beyond_Rangoon.jpg	Beyond Rangoon (1995)	Ow_yBFgyUvQ
128	6168	http://dbpedia.org/resource/Blue_in_the_Face	https://en.wikipedia.org/wiki/Blue_in_the_Face	https://upload.wikimedia.org/wikipedia/en/7/75/Blue_in_the_face_ver1.jpg	Blue in the Face (1995)	72ue1Jqy01E
129	6169	http://dbpedia.org/resource/Canadian_Bacon	https://en.wikipedia.org/wiki/Canadian_Bacon	https://upload.wikimedia.org/wikipedia/en/4/4b/Canadian_Bacon_%28movie_poster%29.jpg	Canadian Bacon (1994)	ayOlQ9If_cA
130	6170	http://dbpedia.org/resource/Casper_(film)	https://en.wikipedia.org/wiki/Casper_(film)	https://upload.wikimedia.org/wikipedia/en/7/7f/Casper_poster.jpg	Casper (1995)	BBEB9OSfeCA
131	6171	http://dbpedia.org/resource/Clockers_(film)	https://en.wikipedia.org/wiki/Clockers_(film)	https://upload.wikimedia.org/wikipedia/en/a/a4/Clockers_film_poster.jpg	Clockers (1995)	YsFUoioGePc
132	6172	http://dbpedia.org/resource/Congo_(film)	https://en.wikipedia.org/wiki/Congo_(film)	https://upload.wikimedia.org/wikipedia/en/3/3f/Congo_movie_poster.jpg	Congo (1995)	icu59hembVk
133	6173	http://dbpedia.org/resource/Crimson_Tide_(film)	https://en.wikipedia.org/wiki/Crimson_Tide_(film)	https://upload.wikimedia.org/wikipedia/en/f/ff/Crimson_tide_movie_poster.jpg	Crimson Tide (1995)	cc0Az3IJFOU
134	6174	http://dbpedia.org/resource/Crumb_(film)	https://en.wikipedia.org/wiki/Crumb_(film)	https://upload.wikimedia.org/wikipedia/en/5/50/Crumb_Movie_Poster.jpg	Crumb (1994)	nfu6IrtTnYw
135	6175	http://dbpedia.org/resource/Desperado_(film)	https://en.wikipedia.org/wiki/Desperado_(film)	https://upload.wikimedia.org/wikipedia/en/a/a6/Desperado1.jpg	Desperado (1995)	MdZaOB03b1U
136	6176	http://dbpedia.org/resource/Devil_in_a_Blue_Dress_(film)	https://en.wikipedia.org/wiki/Devil_in_a_Blue_Dress_(film)	https://upload.wikimedia.org/wikipedia/en/4/4c/Devil_in_a_blue_dress2.jpg	Devil in a Blue Dress (1995)	50EVm04iPLk
137	6177	http://dbpedia.org/resource/Die_Hard_with_a_Vengeance	https://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance	https://upload.wikimedia.org/wikipedia/en/4/4c/Die_Hard_With_A_Vengance.jpg	Die Hard: With a Vengeance (1995)	gcsk7C7FfQM
138	6178	http://dbpedia.org/resource/The_Doom_Generation	https://en.wikipedia.org/wiki/The_Doom_Generation	https://upload.wikimedia.org/wikipedia/en/6/66/Doom_generation.jpg	Doom Generation, The (1995)	PZM-vG8DcRc
139	6179	http://dbpedia.org/resource/Feast_of_July	https://en.wikipedia.org/wiki/Feast_of_July	https://upload.wikimedia.org/wikipedia/en/2/29/Feast_of_july.jpg	Feast of July (1995)	FRUtLNTv7dU
140	6180	http://dbpedia.org/resource/First_Knight	https://en.wikipedia.org/wiki/First_Knight	https://upload.wikimedia.org/wikipedia/en/d/d1/First_Knight_Poster.jpg	First Knight (1995)	zO1_r6slUlk
141	6181	http://dbpedia.org/resource/Free_Willy_2:_The_Adventure_Home	https://en.wikipedia.org/wiki/Free_Willy_2:_The_Adventure_Home	https://upload.wikimedia.org/wikipedia/en/0/0b/Free_willy_two_the_adventure_home.jpg	Free Willy 2: The Adventure Home (1995)	qqOPd5jKYG4
142	6182	http://dbpedia.org/resource/Hackers_(film)	https://en.wikipedia.org/wiki/Hackers_(film)	https://upload.wikimedia.org/wikipedia/en/6/67/Hackersposter.jpg	Hackers (1995)	Ql1uLyuWra8
143	6183	http://dbpedia.org/resource/Jeffrey_(film)	https://en.wikipedia.org/wiki/Jeffrey_(1995_film)	https://upload.wikimedia.org/wikipedia/en/8/89/Jeffreyposter.jpg	Jeffrey (1995)	dhOHvdiLaDI
144	6184	http://dbpedia.org/resource/Johnny_Mnemonic_(film)	https://en.wikipedia.org/wiki/Johnny_Mnemonic_(film)	https://upload.wikimedia.org/wikipedia/en/7/7b/Johnny_mnemonic_ver1.jpg	Johnny Mnemonic (1995)	U_8BVWHSU_o
145	6185	http://dbpedia.org/resource/Judge_Dredd_(film)	https://en.wikipedia.org/wiki/Judge_Dredd_(film)	https://upload.wikimedia.org/wikipedia/en/2/2c/Judge_Dredd_promo_poster.jpg	Judge Dredd (1995)	43-BefmjMFg
146	6186	http://dbpedia.org/resource/Jury_Duty_(film)	https://en.wikipedia.org/wiki/Jury_Duty_(film)	https://upload.wikimedia.org/wikipedia/en/0/04/Jury_dutyposter.jpg	Jury Duty (1995)	bdKOtQlUS6s
147	6187	http://dbpedia.org/resource/Kids_(film)	https://en.wikipedia.org/wiki/Kids_(film)	https://upload.wikimedia.org/wikipedia/en/9/9d/Kids_film.jpg	Kids (1995)	U9a5tZSKDOU
148	6188	http://dbpedia.org/resource/Living_in_Oblivion	https://en.wikipedia.org/wiki/Living_in_Oblivion	https://upload.wikimedia.org/wikipedia/en/a/a2/Living_in_oblivion.jpg	Living in Oblivion (1995)	EQgqgY5MHac
149	6189	http://dbpedia.org/resource/Lord_of_Illusions	https://en.wikipedia.org/wiki/Lord_of_Illusions	https://upload.wikimedia.org/wikipedia/en/e/e6/Lordillusionsposter.jpg	Lord of Illusions (1995)	YyJvOuxZDHY
150	6190	http://dbpedia.org/resource/Love_and_Human_Remains	https://en.wikipedia.org/wiki/Love_and_Human_Remains	https://upload.wikimedia.org/wikipedia/en/6/6a/Love_and_human_remains.jpg	Love & Human Remains (1993)	_1cjHboN8Mw
151	6191	http://dbpedia.org/resource/Mad_Love_(1995_film)	https://en.wikipedia.org/wiki/Mad_Love_(1995_film)	https://upload.wikimedia.org/wikipedia/en/4/45/Mad_Love_%281995%29_film_poster.jpg	Mad Love (1995)	BzJaAn20O_g
152	6192	http://dbpedia.org/resource/Mallrats	https://en.wikipedia.org/wiki/Mallrats	https://upload.wikimedia.org/wikipedia/en/9/96/Mallrats.jpg	Mallrats (1995)	_eVo7aBze1w
153	6193	http://dbpedia.org/resource/Mighty_Morphin_Power_Rangers:_The_Movie	https://en.wikipedia.org/wiki/Mighty_Morphin_Power_Rangers:_The_Movie	https://upload.wikimedia.org/wikipedia/en/1/11/Power_rangers_movie_poster.jpg	Mighty Morphin Power Rangers: The Movie (1995)	yVJYRsCIzWE
154	6194	http://dbpedia.org/resource/Moonlight_and_Valentino	https://en.wikipedia.org/wiki/Moonlight_and_Valentino	https://upload.wikimedia.org/wikipedia/en/9/9b/MoonlightAndValentino.jpg	Moonlight and Valentino (1995)	EP2jMPtwKKg
155	6195	http://dbpedia.org/resource/Mute_Witness	https://en.wikipedia.org/wiki/Mute_Witness	https://upload.wikimedia.org/wikipedia/en/a/ab/Mute_Witness_poster.jpg	Mute Witness (1994)	Ss5Hw3uiArs
156	6196	http://dbpedia.org/resource/Nadja_(film)	https://en.wikipedia.org/wiki/Nadja_(film)	https://upload.wikimedia.org/wikipedia/en/d/df/Nadjaposter.jpg	Nadja (1994)	3L5f9EXKE5I
157	6197	http://dbpedia.org/resource/NetForce_(film)	https://en.wikipedia.org/wiki/NetForce_(film)	https://upload.wikimedia.org/wikipedia/en/4/48/NetForce%281998%29Cover.jpg	Net, The (1995)	46qKHq7REI4
158	6198	http://dbpedia.org/resource/Nine_Months	https://en.wikipedia.org/wiki/Nine_Months	https://upload.wikimedia.org/wikipedia/en/e/eb/Nine_months.jpg	Nine Months (1995)	dVmOU8HPf_E
159	6199	http://dbpedia.org/resource/Party_Girl_(1995_film)	https://en.wikipedia.org/wiki/Party_Girl_(1995_film)	https://upload.wikimedia.org/wikipedia/en/c/c9/Pgirlposter.gif	Party Girl (1995)	ztJuuYFnD1k
160	6200	http://dbpedia.org/resource/Prophecy_(film)	https://en.wikipedia.org/wiki/Prophecy_(film)	https://upload.wikimedia.org/wikipedia/en/4/4f/Prophecy_%281979_movie_poster%29.jpg	Prophecy, The (1995)	-ynKNaSkih4
161	6201	http://dbpedia.org/resource/Reckless_(1995_film)	https://en.wikipedia.org/wiki/Reckless_(1995_film)	https://upload.wikimedia.org/wikipedia/en/9/9f/RecklessPoster.jpg	Reckless (1995)	uUg76lizbSA
162	6202	http://dbpedia.org/resource/Safe_(1995_film)	https://en.wikipedia.org/wiki/Safe_(1995_film)	https://upload.wikimedia.org/wikipedia/en/a/aa/Safe_ver1.jpg	Safe (1995)	63NPIiCl3zo
163	6203	http://dbpedia.org/resource/The_Scarlet_Letter_(1995_film)	https://en.wikipedia.org/wiki/The_Scarlet_Letter_(1995_film)	https://upload.wikimedia.org/wikipedia/en/4/4c/Scarletlettermovieposter.jpg	Scarlet Letter, The (1995)	NlUetVd4rsw
164	6204	http://dbpedia.org/resource/High_School_Musical_2	https://en.wikipedia.org/wiki/High_School_Musical_2	https://upload.wikimedia.org/wikipedia/en/1/19/High_School_Musical_2_poster.jpg	Show, The (1995)	2UHm2ASOpXA
165	6205	http://dbpedia.org/resource/Showgirls	https://en.wikipedia.org/wiki/Showgirls	https://upload.wikimedia.org/wikipedia/en/d/d7/Showgirls_%281995_film_poster%29.jpg	Showgirls (1995)	gszDLDFwcLk
166	6206	http://dbpedia.org/resource/Smoke_(film)	https://en.wikipedia.org/wiki/Smoke_(film)	https://upload.wikimedia.org/wikipedia/en/e/e2/Smoke_%28movie_poster%29.jpg	Smoke (1995)	uem9TbvQpFk
167	6207	http://dbpedia.org/resource/Something_to_Talk_About_(film)	https://en.wikipedia.org/wiki/Something_to_Talk_About_(film)	https://upload.wikimedia.org/wikipedia/en/f/fb/Something_to_talk_about_poster.jpg	Something to Talk About (1995)	yxbLkx8A1WI
168	6208	http://dbpedia.org/resource/Species_(film)	https://en.wikipedia.org/wiki/Species_(film)	https://upload.wikimedia.org/wikipedia/en/e/ed/Species_1995_poster.jpg	Species (1995)	ECe9Yqltw_w
169	6209	http://dbpedia.org/resource/The_Stars_Fell_on_Henrietta	https://en.wikipedia.org/wiki/The_Stars_Fell_on_Henrietta	https://m.media-amazon.com/images/M/MV5BMDZiNjE1MjUtOGY1OS00NzM2LTkyMWItNjdjZmY0NTE2OTFmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg	Stars Fell on Henrietta, The (1995)	W__mIvuAiSc
170	6210	http://dbpedia.org/resource/Strange_Days_(film)	https://en.wikipedia.org/wiki/Strange_Days_(film)	https://upload.wikimedia.org/wikipedia/en/0/0c/Strangedays.jpeg	Strange Days (1995)	5yaXPx6xWEQ
171	6211	http://dbpedia.org/resource/The_Umbrellas_of_Cherbourg	https://en.wikipedia.org/wiki/The_Umbrellas_of_Cherbourg	https://upload.wikimedia.org/wikipedia/en/3/39/ParapluiePoster.jpg	Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)	Cb5iVFq7qlQ
172	6212	http://dbpedia.org/resource/The_Tie_That_Binds_(1995_film)	https://en.wikipedia.org/wiki/The_Tie_That_Binds_(1995_film)	https://upload.wikimedia.org/wikipedia/en/e/ed/The_Tie_That_Binds_FilmPoster.jpeg	Tie That Binds, The (1995)	3VZwHAMcVvA
173	6213	http://dbpedia.org/resource/Three_Wishes_(film)	https://en.wikipedia.org/wiki/Three_Wishes_(film)	https://upload.wikimedia.org/wikipedia/en/d/d3/Three_Wishes_FilmPoster.jpeg	Three Wishes (1995)	hQR4_rT0qB4
174	6214	http://dbpedia.org/resource/Total_Eclipse_(film)	https://en.wikipedia.org/wiki/Total_Eclipse_(film)	https://upload.wikimedia.org/wikipedia/en/b/b0/Total_eclipse_poster.jpg	Total Eclipse (1995)	8eZpsPixVuU
175	6215	http://dbpedia.org/resource/To_Wong_Foo,_Thanks_for_Everything!_Julie_Newmar	https://en.wikipedia.org/wiki/To_Wong_Foo,_Thanks_for_Everything!_Julie_Newmar	https://upload.wikimedia.org/wikipedia/en/e/e9/Towongfoo.jpg	To Wong Foo, Thanks for Everything! Julie Newmar (1995)	YEcfZNdleCY
176	6216	http://dbpedia.org/resource/Under_Siege_2:_Dark_Territory	https://en.wikipedia.org/wiki/Under_Siege_2:_Dark_Territory	https://upload.wikimedia.org/wikipedia/en/0/0a/UnderSiege2.jpg	Under Siege 2: Dark Territory (1995)	OhPOPHR67-U
177	6217	http://dbpedia.org/resource/Unstrung_Heroes	https://en.wikipedia.org/wiki/Unstrung_Heroes	https://upload.wikimedia.org/wikipedia/en/f/f3/Unstrung_Heroes_poster.jpg	Unstrung Heroes (1995)	fPjFjAWYTLc
178	6218	http://dbpedia.org/resource/Unzipped_(film)	https://en.wikipedia.org/wiki/Unzipped_(film)	https://upload.wikimedia.org/wikipedia/en/6/67/Unzipped_poster.jpg	Unzipped (1995)	irIUyh38WFw
179	6219	http://dbpedia.org/resource/A_Walk_in_the_Clouds	https://en.wikipedia.org/wiki/A_Walk_in_the_Clouds	https://upload.wikimedia.org/wikipedia/en/c/c8/A_Walk_in_the_Clouds.jpg	Walk in the Clouds, A (1995)	cULvtpaIK9I
180	6220	http://dbpedia.org/resource/Waterworld	https://en.wikipedia.org/wiki/Waterworld	https://upload.wikimedia.org/wikipedia/en/5/5f/Waterworld.jpg	Waterworld (1995)	oEp382HIisE
181	6221	http://dbpedia.org/resource/White_Man's_Burden_(film)	https://en.wikipedia.org/wiki/White_Man's_Burden_(film)	https://upload.wikimedia.org/wikipedia/en/2/28/White_Mans_Burden.jpg	White Man's Burden (1995)	37U_vQOKooE
182	6222	http://dbpedia.org/resource/The_Browning_Version_(1994_film)	https://en.wikipedia.org/wiki/The_Browning_Version_(1994_film)	https://upload.wikimedia.org/wikipedia/en/0/04/Browning_version.jpg	Browning Version, The (1994)	fSqvtspQonw
183	6223	http://dbpedia.org/resource/Bushwhacked_(film)	https://en.wikipedia.org/wiki/Bushwhacked_(film)	https://upload.wikimedia.org/wikipedia/en/d/d3/Bushwhacked.jpg	Bushwhacked (1995)	Jq2ofg3bB_g
184	6224	http://dbpedia.org/resource/Burnt_by_the_Sun	https://en.wikipedia.org/wiki/Burnt_by_the_Sun	https://upload.wikimedia.org/wikipedia/en/f/f3/Burnt_by_the_Sun_Poster.jpg	Burnt By the Sun (Utomlyonnye solntsem) (1994)	1gPzpr08hFk
185	6225	http://dbpedia.org/resource/Before_Sunrise	https://en.wikipedia.org/wiki/Before_Sunrise	https://upload.wikimedia.org/wikipedia/en/d/da/Before_Sunrise_poster.jpg	Before Sunrise (1995)	jGvcbSabADM
186	6226	http://dbpedia.org/resource/Billy_Madison	https://en.wikipedia.org/wiki/Billy_Madison	https://upload.wikimedia.org/wikipedia/en/0/07/Billy_madison_poster.jpg	Billy Madison (1995)	k3PUNBE9J0A
187	6227	http://dbpedia.org/resource/The_Babysitter	https://en.wikipedia.org/wiki/The_Babysitter_(1995_film)	https://upload.wikimedia.org/wikipedia/en/1/1d/Babysitterposter.jpg	Babysitter, The (1995)	wLq2uQkKcxk
188	6228	http://dbpedia.org/resource/Boys_on_the_Side	https://en.wikipedia.org/wiki/Boys_on_the_Side	https://upload.wikimedia.org/wikipedia/en/d/d2/Boys_on_the_Side_poster.jpg	Boys on the Side (1995)	zr7YfmdIDjU
189	6229	http://dbpedia.org/resource/Cure_(film)	https://en.wikipedia.org/wiki/Cure_(film)	https://upload.wikimedia.org/wikipedia/en/b/bc/Cureposter.jpg	Cure, The (1995)	sa1tVnGSbXs
190	6230	http://dbpedia.org/resource/Castle_Freak	https://en.wikipedia.org/wiki/Castle_Freak	https://upload.wikimedia.org/wikipedia/en/7/7e/CastleFreakposter.jpg	Castle Freak (1995)	L7a0100v14c
191	6231	http://dbpedia.org/resource/Circle_of_Friends_(1995_film)	https://en.wikipedia.org/wiki/Circle_of_Friends_(1995_film)	https://upload.wikimedia.org/wikipedia/en/4/42/Circle_of_friends_film.jpg	Circle of Friends (1995)	gkDsay1CrHo
192	6232	http://dbpedia.org/resource/Clerks_II	https://en.wikipedia.org/wiki/Clerks_II	https://upload.wikimedia.org/wikipedia/en/0/03/Clerks_II_Theatrical_Poster.jpg	Clerks (1994)	Mlfn5n-E2WE
193	6233	http://dbpedia.org/resource/Don_Juan_DeMarco	https://en.wikipedia.org/wiki/Don_Juan_DeMarco	https://upload.wikimedia.org/wikipedia/en/b/b8/Don_juan_demarco.jpg	Don Juan DeMarco (1995)	AteQZ7q6rtA
194	6234	http://dbpedia.org/resource/Disclosure_(film)	https://en.wikipedia.org/wiki/Disclosure_(1994_film)	https://upload.wikimedia.org/wikipedia/en/e/e5/Disclosure_%281994_film%29_poster.jpg	Disclosure (1994)	ih2-TLzLjgk
195	6235	http://dbpedia.org/resource/Drop_Zone_(film)	https://en.wikipedia.org/wiki/Drop_Zone_(film)	https://upload.wikimedia.org/wikipedia/en/5/56/Drop_zone_ver2.jpg	Drop Zone (1994)	8s9nvB7Oc8s
196	6236	http://dbpedia.org/resource/Destiny_Turns_on_the_Radio	https://en.wikipedia.org/wiki/Destiny_Turns_on_the_Radio	https://upload.wikimedia.org/wikipedia/en/1/1b/Destiny_Turns_on_the_Radio.jpg	Destiny Turns on the Radio (1995)	4wNfb1lh7oE
197	6237	http://dbpedia.org/resource/Death_and_the_Maiden_(film)	https://en.wikipedia.org/wiki/Death_and_the_Maiden_(film)	https://upload.wikimedia.org/wikipedia/en/7/78/Death_and_the_Maiden_%28film%29.jpg	Death and the Maiden (1994)	Cnnz214wwkI
198	6238	http://dbpedia.org/resource/Dolores_Claiborne_(film)	https://en.wikipedia.org/wiki/Dolores_Claiborne_(film)	https://upload.wikimedia.org/wikipedia/en/d/db/Dolores_claiborne_ver1.jpg	Dolores Claiborne (1994)	NavcqMwqD4w
199	6239	http://dbpedia.org/resource/Dumb_and_Dumber	https://en.wikipedia.org/wiki/Dumb_and_Dumber	https://upload.wikimedia.org/wikipedia/en/6/64/Dumbanddumber.jpg	Dumb & Dumber (1994)	tNLb4t9xgNM
200	6240	http://dbpedia.org/resource/Exotica_(film)	https://en.wikipedia.org/wiki/Exotica_(film)	https://upload.wikimedia.org/wikipedia/en/d/d1/Exoticaposter.jpg	Exotica (1994)	w6TdqnXSLaM
201	6241	http://dbpedia.org/resource/Exit_to_Eden_(film)	https://en.wikipedia.org/wiki/Exit_to_Eden_(film)	https://upload.wikimedia.org/wikipedia/en/6/67/Exit_to_eden_poster.jpg	Exit to Eden (1994)	Yxa7yLhYDg8
202	6242	http://dbpedia.org/resource/Ed_Wood_(film)	https://en.wikipedia.org/wiki/Ed_Wood_(film)	https://upload.wikimedia.org/wikipedia/en/3/3b/Ed_Wood_film_poster.jpg	Ed Wood (1994)	CawVaHxWvnA
203	6243	http://dbpedia.org/resource/French_Kiss_(1995_film)	https://en.wikipedia.org/wiki/French_Kiss_(1995_film)	https://upload.wikimedia.org/wikipedia/en/4/4d/French_Kiss_film.jpg	French Kiss (1995)	ZOY63ebD1b0
204	6244	http://dbpedia.org/resource/Forget_Paris	https://en.wikipedia.org/wiki/Forget_Paris	https://upload.wikimedia.org/wikipedia/en/a/a9/Forget_paris.jpg	Forget Paris (1995)	G8ZHyJoKYnM
205	6245	http://dbpedia.org/resource/Far_from_Home:_The_Adventures_of_Yellow_Dog	https://en.wikipedia.org/wiki/Far_from_Home:_The_Adventures_of_Yellow_Dog	https://upload.wikimedia.org/wikipedia/en/7/75/Far_from_Home_poster.jpg	Far From Home: The Adventures of Yellow Dog (1995)	fHbI2fohgeI
206	6246	http://dbpedia.org/resource/A_Goofy_Movie	https://en.wikipedia.org/wiki/A_Goofy_Movie	https://upload.wikimedia.org/wikipedia/en/f/f3/A_Goofy_Movie_poster.jpg	Goofy Movie, A (1995)	aFYCQoIpGuE
207	6247	http://dbpedia.org/resource/Hideaway_(film)	https://en.wikipedia.org/wiki/Hideaway_(1995_film)	https://upload.wikimedia.org/wikipedia/en/6/6e/Hideaway_film.jpg	Hideaway (1995)	1jmKLl95NZ8
208	6248	http://dbpedia.org/resource/Fluke_(film)	https://en.wikipedia.org/wiki/Fluke_(film)	https://upload.wikimedia.org/wikipedia/en/b/b3/Fluke_poster.jpg	Fluke (1995)	4iQp5RXzvwk
